
ReleaseID: 221-2021-1, ReleaseDate: 2021-05-24 13:28:46.272000+02:00, ReleaseTag: tender
ReleaseID: SE-11-21-1, ReleaseDate: 2021-05-25 11:31:19.202000+02:00, ReleaseTag: award
ReleaseID: SE-11-21-1, ReleaseDate: 2021-05-24 11:40:49.907000+02:00, ReleaseTag: award
ReleaseID: PMA-14-2021-1, ReleaseDate: 2021-05-25 04:17:45.084000+02:00, ReleaseTag: contract
ReleaseID: 57003-2021-1, ReleaseDate: 2021-05-24 10:26:51.311000+02:00, ReleaseTag: award
ReleaseID: 2021-0008-1, ReleaseDate: 2021-05-25 17:50:38.923000+02:00, ReleaseTag: contract
ReleaseID: 977-2019-1, ReleaseDate: 2021-05-24 12:57:30.957000+02:00, ReleaseTag: contract
ReleaseID: E-0016-A-21-2-1, ReleaseDate: 2021-05-25 08:05:58.066000+02:00, ReleaseTag: tender
ReleaseID: 50-F-21-SU-GE-N-066-3-1, ReleaseDate: 2021-05-25 11:56:06.669000+02:00, ReleaseTag: award
ReleaseID: 2022-0-044-1, ReleaseDate: 2021-05-25 13:57:01.317000+02:00, ReleaseTag: tender
ReleaseID: CSE-9999-1101001950-21-AM-1, ReleaseDate: 2021-05-25 12:18:27.511000+02:00, ReleaseTag: tender
ReleaseID: 5261-2021-1, ReleaseDate: 2021-05-24 11:18:52.338000+02:00, ReleaseTag: tender
ReleaseID: 3-21-05108-0040-1, ReleaseDate: 2021-05-24 13:40:21.950000+02:00, ReleaseTag: tender
ReleaseID: 300-2020-00490-321-1, ReleaseDate: 2021-05-24 13:14:26.336000+02:00, ReleaseTag: award
ReleaseID: G-2959-2020-1, ReleaseDate: 2021-05-25 13:47:47.374000+02:00, ReleaseTag: contract
ReleaseID: pmas-12-21-1, ReleaseDate: 2021-05-25 09:01:19.119000+02:00, ReleaseTag: tender
ReleaseID: EM21-684-1, ReleaseDate: 2021-05-25 09:00:57.127000+02:00, ReleaseTag: tender
ReleaseID: 26-2021-043-INSS-1, ReleaseDate: 2021-05-24 08:05:21.178000+02:00, ReleaseTag: contract
ReleaseID: 2-21-04110-0072-1, ReleaseDate: 2021-05-25 09:36:48.343000+02:00, ReleaseTag: award
ReleaseID: 2021-49-1, ReleaseDate: 2021-05-24 09:35:08.887000+02:00, ReleaseTag: award
ReleaseID: N202100299-1, ReleaseDate: 2021-05-25 12:12:44.727000+02:00, ReleaseTag: tender
ReleaseID: SU-15-2021-SARA-1, ReleaseDate: 2021-05-24 08:16:30.556000+02:00, ReleaseTag: tender
ReleaseID: A2021-003825-1, ReleaseDate: 2021-05-25 13:27:15.039000+02:00, ReleaseTag: contract
ReleaseID: MIGUELTURRA2021-007527-1, ReleaseDate: 2021-05-24 18:13:39.615000+02:00, ReleaseTag: tender
ReleaseID: 49-21-1, ReleaseDate: 2021-05-25 13:33:06.663000+02:00, ReleaseTag: tender
ReleaseID: 6-2021-PROM-1, ReleaseDate: 2021-05-24 14:32:21.885000+02:00, ReleaseTag: award
ReleaseID: CONTMAY-2021-53-1, ReleaseDate: 2021-05-25 13:42:26.207000+02:00, ReleaseTag: contract
ReleaseID: N202100306-1, ReleaseDate: 2021-05-25 11:28:50.119000+02:00, ReleaseTag: tender
ReleaseID: UGR-2021-0044-1, ReleaseDate: 2021-05-24 12:34:18.935000+02:00, ReleaseTag: tender
ReleaseID: HAP_SGT_8-2021-1, ReleaseDate: 2021-05-24 10:09:57.355000+02:00, ReleaseTag: planning
ReleaseID: 2021-22706-012-1, ReleaseDate: 2021-05-25 16:02:26.937000+02:00, ReleaseTag: tender
ReleaseID: 2021-22706-012-1, ReleaseDate: 2021-05-25 11:15:51.996000+02:00, ReleaseTag: tender
ReleaseID: CO-OE-21-008-1, ReleaseDate: 2021-05-24 08:40:51.938000+02:00, ReleaseTag: tender
ReleaseID: 300-2020-00705-1, ReleaseDate: 2021-05-24 12:57:56.886000+02:00, ReleaseTag: award
ReleaseID: 36-2021-2, ReleaseDate: 2021-05-24 10:43:18.424000+02:00, ReleaseTag: tender
ReleaseID: 48PAS14-2021-1, ReleaseDate: 2021-05-24 08:05:23.311000+02:00, ReleaseTag: award
ReleaseID: 2021-AR46U-00000177E-1, ReleaseDate: 2021-05-25 14:08:31.224000+02:00, ReleaseTag: award
ReleaseID: DCP-175-2021-1, ReleaseDate: 2021-05-25 09:54:48.301000+02:00, ReleaseTag: tender
ReleaseID: P04-2021-1, ReleaseDate: 2021-05-24 14:48:12.906000+02:00, ReleaseTag: tender
ReleaseID: P04-2021-1, ReleaseDate: 2021-05-25 09:46:46.511000+02:00, ReleaseTag: tender
ReleaseID: 202103PA0001-1, ReleaseDate: 2021-05-25 09:51:13.878000+02:00, ReleaseTag: tender
ReleaseID: 202103PA0001-1, ReleaseDate: 2021-05-24 09:21:49.985000+02:00, ReleaseTag: tender
ReleaseID: 9517-2021-1, ReleaseDate: 2021-05-24 10:09:18.709000+02:00, ReleaseTag: tender
ReleaseID: P4108000C-2021-000003-PIA-1, ReleaseDate: 2021-05-25 09:51:07.551000+02:00, ReleaseTag: tender
ReleaseID: 202100000000-1, ReleaseDate: 2021-05-24 13:05:40.572000+02:00, ReleaseTag: award
ReleaseID: 202100000000-1, ReleaseDate: 2021-05-24 13:05:40.572000+02:00, ReleaseTag: contract
ReleaseID: 202100000000-1, ReleaseDate: 2021-05-24 11:00:59.657000+02:00, ReleaseTag: award
ReleaseID: 202100000000-1, ReleaseDate: 2021-05-24 11:00:59.657000+02:00, ReleaseTag: contract
ReleaseID: 202100000000-1, ReleaseDate: 2021-05-25 08:37:38.586000+02:00, ReleaseTag: award
ReleaseID: 202100000000-1, ReleaseDate: 2021-05-25 08:37:38.586000+02:00, ReleaseTag: contract
ReleaseID: S6O-011-2020---L3-1, ReleaseDate: 2021-05-25 09:46:20.506000+02:00, ReleaseTag: contract
ReleaseID: OB202110-1, ReleaseDate: 2021-05-24 10:03:00.169000+02:00, ReleaseTag: tender
ReleaseID: 300-2021-00314-1, ReleaseDate: 2021-05-25 13:07:32.492000+02:00, ReleaseTag: tender
ReleaseID: 2021-136-1, ReleaseDate: 2021-05-25 09:40:35.594000+02:00, ReleaseTag: tender
ReleaseID: 51-T-21-SU-GE-AS-0031-1, ReleaseDate: 2021-05-25 15:55:24.574000+02:00, ReleaseTag: contract
ReleaseID: 313703Z-1, ReleaseDate: 2021-05-25 10:34:15.468000+02:00, ReleaseTag: tender
ReleaseID: 3-21-27540-0018-1, ReleaseDate: 2021-05-24 13:30:26.772000+02:00, ReleaseTag: award
ReleaseID: EMERGECOVID2-61-1, ReleaseDate: 2021-05-25 08:05:48.111000+02:00, ReleaseTag: contract
ReleaseID: B070001-2021-0006-1, ReleaseDate: 2021-05-24 11:59:20.110000+02:00, ReleaseTag: award
ReleaseID: SO2020-214-1, ReleaseDate: 2021-05-24 09:01:53.514000+02:00, ReleaseTag: contract
ReleaseID: 13378-2020-PAS-OBR-1, ReleaseDate: 2021-05-25 12:10:20.891000+02:00, ReleaseTag: contract
ReleaseID: 10-2021-1, ReleaseDate: 2021-05-24 19:48:15.033000+02:00, ReleaseTag: tender
ReleaseID: D2021-002289-1, ReleaseDate: 2021-05-25 10:02:46.005000+02:00, ReleaseTag: award
ReleaseID: 3131-2020-1, ReleaseDate: 2021-05-25 12:21:58.761000+02:00, ReleaseTag: tender
ReleaseID: 2020-CAA-000003-1, ReleaseDate: 2021-05-25 14:03:18.837000+02:00, ReleaseTag: contract
ReleaseID: 711-2020-05971-L3-003-1, ReleaseDate: 2021-05-25 11:25:14.175000+02:00, ReleaseTag: award
ReleaseID: 2021-EA02-00000329E-1, ReleaseDate: 2021-05-25 09:40:19.781000+02:00, ReleaseTag: tender
ReleaseID: 2021-EA02-00000329E-1, ReleaseDate: 2021-05-24 11:27:46.036000+02:00, ReleaseTag: tender
ReleaseID: 02021-PAS-1, ReleaseDate: 2021-05-24 07:58:20.047000+02:00, ReleaseTag: award
ReleaseID: 02021-PAS-1, ReleaseDate: 2021-05-24 07:58:20.047000+02:00, ReleaseTag: contract
ReleaseID: 02021-PAS-1, ReleaseDate: 2021-05-25 14:09:58.167000+02:00, ReleaseTag: award
ReleaseID: 02021-PAS-1, ReleaseDate: 2021-05-25 14:09:58.167000+02:00, ReleaseTag: contract
ReleaseID: 113-2019-2021-1, ReleaseDate: 2021-05-24 09:34:03.814000+02:00, ReleaseTag: tender
ReleaseID: Exp--1852-2021-1, ReleaseDate: 2021-05-24 08:58:25.601000+02:00, ReleaseTag: tender
ReleaseID: Exp--1852-2021-1, ReleaseDate: 2021-05-25 09:51:05.645000+02:00, ReleaseTag: tender
ReleaseID: 118-21-1, ReleaseDate: 2021-05-25 14:36:34.264000+02:00, ReleaseTag: tender
ReleaseID: SE-2020-16-1, ReleaseDate: 2021-05-25 09:12:04.337000+02:00, ReleaseTag: award
ReleaseID: 2020011280-1, ReleaseDate: 2021-05-24 13:41:30.046000+02:00, ReleaseTag: contract
ReleaseID: 21seAS24-1, ReleaseDate: 2021-05-24 13:27:26.737000+02:00, ReleaseTag: tender
ReleaseID: SP00177-2020-1, ReleaseDate: 2021-05-25 13:25:52.471000+02:00, ReleaseTag: award
ReleaseID: PA-5-21-1, ReleaseDate: 2021-05-24 15:38:58.478000+02:00, ReleaseTag: award
ReleaseID: BURR-3515-2021-1, ReleaseDate: 2021-05-25 12:58:30.559000+02:00, ReleaseTag: tender
ReleaseID: 7-2021-1, ReleaseDate: 2021-05-24 10:24:44.810000+02:00, ReleaseTag: tender
ReleaseID: 7-2021-1, ReleaseDate: 2021-05-24 21:48:39.222000+02:00, ReleaseTag: tender
ReleaseID: 287-2021-1, ReleaseDate: 2021-05-25 14:58:42.339000+02:00, ReleaseTag: tender
ReleaseID: 02-07-01-01-2021-19-SS_REYES-1, ReleaseDate: 2021-05-25 13:04:22.573000+02:00, ReleaseTag: tender
ReleaseID: 3-21-1, ReleaseDate: 2021-05-24 14:25:32.339000+02:00, ReleaseTag: contract
ReleaseID: CP00117-2019-1, ReleaseDate: 2021-05-25 09:42:37.944000+02:00, ReleaseTag: tender
ReleaseID: 666-2021-1, ReleaseDate: 2021-05-25 12:16:16.803000+02:00, ReleaseTag: tender
ReleaseID: 2021-71-1, ReleaseDate: 2021-05-24 09:21:02.194000+02:00, ReleaseTag: tender
ReleaseID: TSA0070814-1, ReleaseDate: 2021-05-24 08:45:34.824000+02:00, ReleaseTag: tender
ReleaseID: sumin-abr-2021000001-1, ReleaseDate: 2021-05-25 09:59:54.083000+02:00, ReleaseTag: contract
ReleaseID: 795701Q-1, ReleaseDate: 2021-05-24 10:01:52.510000+02:00, ReleaseTag: tender
ReleaseID: 2021-021-1, ReleaseDate: 2021-05-24 11:03:27.471000+02:00, ReleaseTag: tender
ReleaseID: 2021-021-1, ReleaseDate: 2021-05-25 10:24:16.894000+02:00, ReleaseTag: tender
ReleaseID: MAD-23-2021-1, ReleaseDate: 2021-05-25 10:06:49.165000+02:00, ReleaseTag: contract
ReleaseID: 26-2021-1, ReleaseDate: 2021-05-25 14:14:03.148000+02:00, ReleaseTag: tender
ReleaseID: 41-2021-1, ReleaseDate: 2021-05-25 08:02:44.211000+02:00, ReleaseTag: award
ReleaseID: EA21-010-1, ReleaseDate: 2021-05-25 14:37:48.990000+02:00, ReleaseTag: tender
ReleaseID: 43-2020-CMA-1, ReleaseDate: 2021-05-24 10:51:21.715000+02:00, ReleaseTag: award
ReleaseID: 43-2020-CMA-1, ReleaseDate: 2021-05-24 10:51:21.715000+02:00, ReleaseTag: contract
ReleaseID: 43-2020-CMA-1, ReleaseDate: 2021-05-25 12:11:03.235000+02:00, ReleaseTag: award
ReleaseID: 43-2020-CMA-1, ReleaseDate: 2021-05-25 12:11:03.235000+02:00, ReleaseTag: contract
ReleaseID: 2021-002248-1, ReleaseDate: 2021-05-24 13:10:14.221000+02:00, ReleaseTag: award
ReleaseID: CMAYOR-2021-03Y05-6-1, ReleaseDate: 2021-05-24 12:31:15.087000+02:00, ReleaseTag: tender
ReleaseID: CNMY19-AT00A-17-1, ReleaseDate: 2021-05-24 16:01:48.382000+02:00, ReleaseTag: contract
ReleaseID: 2021_686b-1, ReleaseDate: 2021-05-25 14:07:18.797000+02:00, ReleaseTag: tender
ReleaseID: 2021-00219-1, ReleaseDate: 2021-05-25 11:09:02.492000+02:00, ReleaseTag: award
ReleaseID: 8000-55-1, ReleaseDate: 2021-05-25 17:57:56.850000+02:00, ReleaseTag: contract
ReleaseID: PSS-2020-0000085764-1, ReleaseDate: 2021-05-24 13:10:34.509000+02:00, ReleaseTag: tender
ReleaseID: MNTB026_21-1, ReleaseDate: 2021-05-25 13:51:20.856000+02:00, ReleaseTag: award
ReleaseID: Tesoreria-1-2021-1, ReleaseDate: 2021-05-24 11:52:36.528000+02:00, ReleaseTag: tender
ReleaseID: 38----2021-1, ReleaseDate: 2021-05-25 11:19:01.813000+02:00, ReleaseTag: award
ReleaseID: 342-2021-1, ReleaseDate: 2021-05-25 12:16:33.247000+02:00, ReleaseTag: tender
ReleaseID: 2021-000263-1, ReleaseDate: 2021-05-25 13:47:22.653000+02:00, ReleaseTag: award
ReleaseID: 2021-000263-1, ReleaseDate: 2021-05-25 13:47:22.653000+02:00, ReleaseTag: contract
ReleaseID: 2021-000263-1, ReleaseDate: 2021-05-24 12:16:23.498000+02:00, ReleaseTag: award
ReleaseID: 2021-000263-1, ReleaseDate: 2021-05-24 12:16:23.498000+02:00, ReleaseTag: contract
ReleaseID: 2020-29_100183-1, ReleaseDate: 2021-05-24 10:27:24.707000+02:00, ReleaseTag: contract
ReleaseID: LEI-8-2021-1, ReleaseDate: 2021-05-25 14:18:13.623000+02:00, ReleaseTag: tender
ReleaseID: 6449-1, ReleaseDate: 2021-05-24 10:08:18.186000+02:00, ReleaseTag: tender
ReleaseID: I-2020-30-1, ReleaseDate: 2021-05-24 12:59:55.659000+02:00, ReleaseTag: contract
ReleaseID: 2020-000005-4, ReleaseDate: 2021-05-24 17:51:45.538000+02:00, ReleaseTag: award
ReleaseID: 2021-SES-011-1, ReleaseDate: 2021-05-24 12:31:51.003000+02:00, ReleaseTag: award
ReleaseID: PNSP-108-HMS-2021-1, ReleaseDate: 2021-05-24 15:15:07.438000+02:00, ReleaseTag: award
ReleaseID: AOB-2021-001-1, ReleaseDate: 2021-05-25 13:05:38.093000+02:00, ReleaseTag: award
ReleaseID: 53-M-21-SS-GE-A-0003-1, ReleaseDate: 2021-05-25 15:43:42.273000+02:00, ReleaseTag: contract
ReleaseID: CONTR-2020-16449-1, ReleaseDate: 2021-05-25 09:41:58.383000+02:00, ReleaseTag: contract
ReleaseID: D2021-002280-1, ReleaseDate: 2021-05-25 09:55:56.335000+02:00, ReleaseTag: award
ReleaseID: 2021-68-327-20-OD-1, ReleaseDate: 2021-05-24 12:39:10.423000+02:00, ReleaseTag: award
ReleaseID: SERV-E-PA-2-2021-1, ReleaseDate: 2021-05-25 09:23:26.293000+02:00, ReleaseTag: award
ReleaseID: 2021-EA23-00000238-1, ReleaseDate: 2021-05-25 16:21:15.450000+02:00, ReleaseTag: award
ReleaseID: CO-04-2021-PAS-1, ReleaseDate: 2021-05-24 13:15:52.850000+02:00, ReleaseTag: tender
ReleaseID: 46-21-1, ReleaseDate: 2021-05-24 08:45:38.976000+02:00, ReleaseTag: tender
ReleaseID: PIC2019_25069-1, ReleaseDate: 2021-05-25 10:30:21.600000+02:00, ReleaseTag: contract
ReleaseID: 50-F-21-SU-GE-N-065-3-1, ReleaseDate: 2021-05-25 10:40:46.834000+02:00, ReleaseTag: award
ReleaseID: C-056-2020-1, ReleaseDate: 2021-05-25 14:15:33.243000+02:00, ReleaseTag: contract
ReleaseID: EC-12-20-1, ReleaseDate: 2021-05-25 09:42:13.134000+02:00, ReleaseTag: contract
ReleaseID: 397-2021-1, ReleaseDate: 2021-05-24 09:37:14.397000+02:00, ReleaseTag: contract
ReleaseID: 526-2021-1, ReleaseDate: 2021-05-24 09:36:16.979000+02:00, ReleaseTag: tender
ReleaseID: 079-CO-IN-2020-0003-1, ReleaseDate: 2021-05-25 09:45:06.693000+02:00, ReleaseTag: contract
ReleaseID: 2021-RJUC-PRIV-1-1, ReleaseDate: 2021-05-25 09:45:08.535000+02:00, ReleaseTag: tender
ReleaseID: 2021-RJUC-PRIV-1-1, ReleaseDate: 2021-05-24 08:51:15.579000+02:00, ReleaseTag: tender
ReleaseID: E21-0072-1, ReleaseDate: 2021-05-25 08:11:14.616000+02:00, ReleaseTag: tender
ReleaseID: 2021-11-1, ReleaseDate: 2021-05-24 09:31:17.475000+02:00, ReleaseTag: contract
ReleaseID: 174-2021-1, ReleaseDate: 2021-05-25 14:00:38.043000+02:00, ReleaseTag: tender
ReleaseID: 174-2021-1, ReleaseDate: 2021-05-25 14:00:38.043000+02:00, ReleaseTag: contract
ReleaseID: 174-2021-1, ReleaseDate: 2021-05-24 08:38:34.308000+02:00, ReleaseTag: tender
ReleaseID: 174-2021-1, ReleaseDate: 2021-05-24 08:38:34.308000+02:00, ReleaseTag: contract
ReleaseID: EC-21-05-1, ReleaseDate: 2021-05-24 13:13:15.361000+02:00, ReleaseTag: tender
ReleaseID: 97-2021-1, ReleaseDate: 2021-05-25 14:37:45.082000+02:00, ReleaseTag: contract
ReleaseID: 97-2021-1, ReleaseDate: 2021-05-25 14:37:45.082000+02:00, ReleaseTag: award
ReleaseID: 97-2021-1, ReleaseDate: 2021-05-25 14:37:45.082000+02:00, ReleaseTag: tender
ReleaseID: 97-2021-1, ReleaseDate: 2021-05-24 12:16:27.905000+02:00, ReleaseTag: contract
ReleaseID: 97-2021-1, ReleaseDate: 2021-05-24 12:16:27.905000+02:00, ReleaseTag: award
ReleaseID: 97-2021-1, ReleaseDate: 2021-05-24 12:16:27.905000+02:00, ReleaseTag: tender
ReleaseID: 97-2021-1, ReleaseDate: 2021-05-24 11:09:39.827000+02:00, ReleaseTag: contract
ReleaseID: 97-2021-1, ReleaseDate: 2021-05-24 11:09:39.827000+02:00, ReleaseTag: award
ReleaseID: 97-2021-1, ReleaseDate: 2021-05-24 11:09:39.827000+02:00, ReleaseTag: tender
ReleaseID: 21B20026900-1, ReleaseDate: 2021-05-24 11:40:04.082000+02:00, ReleaseTag: contract
ReleaseID: 50-F-21-SU-GE-N-070-7-1, ReleaseDate: 2021-05-25 15:46:03.017000+02:00, ReleaseTag: award
ReleaseID: 43600G-2021-1, ReleaseDate: 2021-05-24 12:17:52.769000+02:00, ReleaseTag: planning
ReleaseID: 2021-SP01010020-00000213-1, ReleaseDate: 2021-05-24 09:46:38.348000+02:00, ReleaseTag: tender
ReleaseID: 2021-SP01010020-00000213-1, ReleaseDate: 2021-05-25 09:50:47.888000+02:00, ReleaseTag: tender
ReleaseID: 2020-121-030-1, ReleaseDate: 2021-05-24 23:32:47.112000+02:00, ReleaseTag: contract
ReleaseID: 8993-2020-1, ReleaseDate: 2021-05-25 15:00:26.560000+02:00, ReleaseTag: contract
ReleaseID: A2021-001225-1, ReleaseDate: 2021-05-24 12:06:19.033000+02:00, ReleaseTag: award
ReleaseID: 300-2020-00866-1, ReleaseDate: 2021-05-25 09:46:21.762000+02:00, ReleaseTag: tender
ReleaseID: 300-2020-691-1, ReleaseDate: 2021-05-24 17:03:35.808000+02:00, ReleaseTag: award
ReleaseID: SE2021-9-1, ReleaseDate: 2021-05-25 09:43:37.835000+02:00, ReleaseTag: award
ReleaseID: 370-2021-1, ReleaseDate: 2021-05-25 09:59:24.204000+02:00, ReleaseTag: contract
ReleaseID: TRANSPORTE-COVID19-GC-SEPT2020-carp7-1, ReleaseDate: 2021-05-24 15:29:52.856000+02:00, ReleaseTag: contract
ReleaseID: HIL-2021-02-0018-1, ReleaseDate: 2021-05-24 14:31:24.209000+02:00, ReleaseTag: tender
ReleaseID: 2021000040-1, ReleaseDate: 2021-05-25 14:22:44.174000+02:00, ReleaseTag: tender
ReleaseID: ED210307-1, ReleaseDate: 2021-05-24 11:43:49.285000+02:00, ReleaseTag: award
ReleaseID: 2021-0032-1, ReleaseDate: 2021-05-25 16:56:16.476000+02:00, ReleaseTag: award
ReleaseID: 2021-00504-1, ReleaseDate: 2021-05-25 13:18:12.540000+02:00, ReleaseTag: tender
ReleaseID: TRANSPORTE-COVID19-GC-AGOSTO2020-1, ReleaseDate: 2021-05-24 10:24:12.621000+02:00, ReleaseTag: contract
ReleaseID: SU3-2021-1, ReleaseDate: 2021-05-24 13:43:13.044000+02:00, ReleaseTag: award
ReleaseID: SU3-2021-1, ReleaseDate: 2021-05-24 13:43:13.044000+02:00, ReleaseTag: contract
ReleaseID: SU3-2021-1, ReleaseDate: 2021-05-24 17:32:35.492000+02:00, ReleaseTag: award
ReleaseID: SU3-2021-1, ReleaseDate: 2021-05-24 17:32:35.492000+02:00, ReleaseTag: contract
ReleaseID: EXP048-2020-19-1, ReleaseDate: 2021-05-24 11:10:09.986000+02:00, ReleaseTag: contract
ReleaseID: 2021-116-SUB-752139N--1, ReleaseDate: 2021-05-25 09:51:04.235000+02:00, ReleaseTag: tender
ReleaseID: 2021-116-SUB-752139N--1, ReleaseDate: 2021-05-24 08:32:12.200000+02:00, ReleaseTag: tender
ReleaseID: 3827-2021-1, ReleaseDate: 2021-05-25 11:23:38.574000+02:00, ReleaseTag: tender
ReleaseID: 2021-ETSAE0441-00000104E-1, ReleaseDate: 2021-05-25 11:28:08.783000+02:00, ReleaseTag: tender
ReleaseID: TRANSPORTE-COVID19-TF-DICIEMBRE-2020-1, ReleaseDate: 2021-05-25 13:56:11.891000+02:00, ReleaseTag: contract
ReleaseID: 2021-006269-1, ReleaseDate: 2021-05-25 12:17:03.509000+02:00, ReleaseTag: tender
ReleaseID: 436062R--1, ReleaseDate: 2021-05-25 12:27:21.257000+02:00, ReleaseTag: tender
ReleaseID: 436062R--1, ReleaseDate: 2021-05-25 12:27:21.257000+02:00, ReleaseTag: awardCancellation
ReleaseID: 436062R--1, ReleaseDate: 2021-05-24 10:51:14.347000+02:00, ReleaseTag: tender
ReleaseID: 436062R--1, ReleaseDate: 2021-05-24 10:51:14.347000+02:00, ReleaseTag: awardCancellation
ReleaseID: CS-01-1121023489-21-PNSP-1, ReleaseDate: 2021-05-24 10:00:50.178000+02:00, ReleaseTag: award
ReleaseID: 2021-0040-1, ReleaseDate: 2021-05-25 17:31:17.722000+02:00, ReleaseTag: contract
ReleaseID: A2021-003777-1, ReleaseDate: 2021-05-25 13:56:29.021000+02:00, ReleaseTag: award
ReleaseID: --4137-2020-1, ReleaseDate: 2021-05-24 13:34:26.664000+02:00, ReleaseTag: award
ReleaseID: S-013-2021-1, ReleaseDate: 2021-05-25 11:43:45.896000+02:00, ReleaseTag: award
ReleaseID: Expediente-101-2021--1, ReleaseDate: 2021-05-25 11:50:10.022000+02:00, ReleaseTag: tender
ReleaseID: c-188-20-1, ReleaseDate: 2021-05-24 08:49:05.291000+02:00, ReleaseTag: awardCancellation
ReleaseID: P-A-S--03-2021-1, ReleaseDate: 2021-05-24 18:52:27.930000+02:00, ReleaseTag: tender
ReleaseID: 54-20-1, ReleaseDate: 2021-05-25 12:43:14.195000+02:00, ReleaseTag: tender
ReleaseID: 202100000045-1, ReleaseDate: 2021-05-25 08:05:14.103000+02:00, ReleaseTag: tender
ReleaseID: TRANSPORTE-COVID19-GC-OCTUBRE2020-1, ReleaseDate: 2021-05-24 23:56:01.161000+02:00, ReleaseTag: contract
ReleaseID: 2021-000318-1, ReleaseDate: 2021-05-25 13:21:44.553000+02:00, ReleaseTag: award
ReleaseID: CSE-08-1121016079-21-PAS-1, ReleaseDate: 2021-05-25 08:55:26.316000+02:00, ReleaseTag: contract
ReleaseID: 2021-7203-1, ReleaseDate: 2021-05-25 09:41:55.156000+02:00, ReleaseTag: planning
ReleaseID: CONTR-2021-2068-1, ReleaseDate: 2021-05-25 08:51:13.367000+02:00, ReleaseTag: contract
ReleaseID: PASS01-2021-1, ReleaseDate: 2021-05-25 11:54:36.945000+02:00, ReleaseTag: tender
ReleaseID: 764-2021-1, ReleaseDate: 2021-05-24 13:42:23.458000+02:00, ReleaseTag: tender
ReleaseID: PES200157-1, ReleaseDate: 2021-05-24 09:02:45.816000+02:00, ReleaseTag: contract
ReleaseID: 429-21-1, ReleaseDate: 2021-05-25 12:19:07.819000+02:00, ReleaseTag: tender
ReleaseID: 11-VC-165-21-1, ReleaseDate: 2021-05-24 10:13:29.715000+02:00, ReleaseTag: award
ReleaseID: 9-2021-1, ReleaseDate: 2021-05-24 10:38:17.184000+02:00, ReleaseTag: award
ReleaseID: 9-2021-1, ReleaseDate: 2021-05-24 10:38:17.184000+02:00, ReleaseTag: tender
ReleaseID: 9-2021-1, ReleaseDate: 2021-05-25 14:42:31.424000+02:00, ReleaseTag: award
ReleaseID: 9-2021-1, ReleaseDate: 2021-05-25 14:42:31.424000+02:00, ReleaseTag: tender
ReleaseID: PAS-1-2021-1, ReleaseDate: 2021-05-25 11:14:02.498000+02:00, ReleaseTag: contract
ReleaseID: 2021PASB3959-1, ReleaseDate: 2021-05-25 08:05:53.788000+02:00, ReleaseTag: contract
ReleaseID: 92-2020-1, ReleaseDate: 2021-05-25 16:39:34.465000+02:00, ReleaseTag: tender
ReleaseID: 50-F-21-SU-GE-N-068-2-1, ReleaseDate: 2021-05-25 13:01:58.047000+02:00, ReleaseTag: award
ReleaseID: 2021-ETSAE0427-00000812E-1, ReleaseDate: 2021-05-25 17:47:36.282000+02:00, ReleaseTag: award
ReleaseID: 300-2021-00487-1, ReleaseDate: 2021-05-25 11:36:14.038000+02:00, ReleaseTag: planning
ReleaseID: 21-161-1, ReleaseDate: 2021-05-24 15:11:47.517000+02:00, ReleaseTag: tender
ReleaseID: PSS20200000087082-1, ReleaseDate: 2021-05-24 12:31:50.495000+02:00, ReleaseTag: contract
ReleaseID: 13-SERV2021-1, ReleaseDate: 2021-05-25 12:11:37.142000+02:00, ReleaseTag: tender
ReleaseID: 245-2021-1, ReleaseDate: 2021-05-25 15:00:54.028000+02:00, ReleaseTag: tender
ReleaseID: 20-07388-1, ReleaseDate: 2021-05-24 10:22:51.250000+02:00, ReleaseTag: contract
ReleaseID: 2021-000229-1, ReleaseDate: 2021-05-24 13:53:50.460000+02:00, ReleaseTag: award
ReleaseID: CON21-2021-0094-1, ReleaseDate: 2021-05-24 09:51:33.195000+02:00, ReleaseTag: tender
ReleaseID: 2020-00068-1, ReleaseDate: 2021-05-25 11:57:05.448000+02:00, ReleaseTag: award
ReleaseID: 1102C2021015-1, ReleaseDate: 2021-05-24 08:36:33.345000+02:00, ReleaseTag: award
ReleaseID: 2021-ETSAE0441-00000102E-1, ReleaseDate: 2021-05-25 11:47:28.018000+02:00, ReleaseTag: tender
ReleaseID: 4023020037200-1, ReleaseDate: 2021-05-24 12:27:35.342000+02:00, ReleaseTag: contract
ReleaseID: 2021-AR42U-00000374E-1, ReleaseDate: 2021-05-24 22:29:45.985000+02:00, ReleaseTag: tender
ReleaseID: 2021-EA14-00000660E-1, ReleaseDate: 2021-05-24 12:25:49.389000+02:00, ReleaseTag: contract
ReleaseID: PA-LIC-2021-000006-1, ReleaseDate: 2021-05-25 09:55:09.790000+02:00, ReleaseTag: tender
ReleaseID: 300-2021-00138-1, ReleaseDate: 2021-05-24 10:40:55.437000+02:00, ReleaseTag: tender
ReleaseID: 300-2021-00138-1, ReleaseDate: 2021-05-25 09:51:12.937000+02:00, ReleaseTag: tender
ReleaseID: 110-20F-S-AS-1, ReleaseDate: 2021-05-25 10:51:40.882000+02:00, ReleaseTag: award
ReleaseID: 2021-213-00001-1, ReleaseDate: 2021-05-24 14:31:53.372000+02:00, ReleaseTag: contract
